order_id,customer_id,material_id,machine_id,product_id,customer_name,layer_count,surface_finish,start_date,end_date,deadline_date,shipping_date,quantity_requested,quantity_started,quantity_scrapped,quantity_remade,quantity_shipped,material_cost_usd,labor_cost_usd,maintenance_cost_usd,sales_price_per_board_usd,production_duration_days,is_delayed,delay_days,remake_needed,scrap_reason
ORD-1120,CUST-0346,MAT-001,MC-019,PROD-009,Alpha Systems,6,Immersion Gold,11/14/2023,12/18/2023,12/11/2023,12/23/2023,50,61,14,6,50,46.44,165.02,58.26,113.06,34,1,12,1,Delamination
ORD-1121,CUST-0334,MAT-004,MC-007,PROD-019,Digital Logic Systems,10,Immersion Gold,3/27/2023,4/8/2023,4/30/2023,4/8/2023,31,39,8,0,31,43.56,117.8,46.11,66.8,12,0,0,0,Drill offset
ORD-1122,CUST-0077,MAT-002,MC-029,PROD-001,Zenith Systems Group,4,ENIG,6/21/2023,7/14/2023,7/30/2023,7/14/2023,54,66,0,0,54,42.4,117.05,54.53,97.49,23,0,0,0,
ORD-1123,CUST-0346,MAT-006,MC-006,PROD-014,Alpha Systems,8,Immersion Gold,1/11/2023,2/7/2023,2/17/2023,2/7/2023,38,46,0,0,38,31.65,96.62,43.02,51.25,27,0,0,0,
ORD-1124,CUST-0173,MAT-006,MC-003,PROD-042,SuperiorSignal,30,HASL,5/8/2023,6/9/2023,6/10/2023,6/26/2023,20,23,4,4,20,55.69,77.99,22.27,64.54,32,1,16,1,Delamination
ORD-1125,CUST-0110,MAT-001,MC-024,PROD-025,PCBElectronics,12,Hard Gold,6/17/2023,7/13/2023,7/19/2023,7/13/2023,39,48,4,0,39,33.52,108.78,59.84,69.89,26,0,0,0,Delamination
ORD-1126,CUST-0269,MAT-005,MC-025,PROD-039,ControlSA,24,Immersion Gold,9/16/2023,10/12/2023,10/13/2023,10/11/2023,54,68,4,0,54,37.93,86.49,59.27,83.81,26,0,0,0,Contamination
ORD-1127,CUST-0019,MAT-001,MC-029,PROD-015,Titan SpA,8,Hard Gold,7/19/2023,8/16/2023,8/19/2023,8/16/2023,54,63,3,0,54,17.04,107.21,47.58,76.27,28,0,0,0,AOI defect
ORD-1128,CUST-0107,MAT-004,MC-001,PROD-019,Inno Rigid GmbH,10,Immersion Gold,7/15/2023,7/22/2023,8/21/2023,7/22/2023,56,64,4,0,56,142.22,86.73,30.3,67.56,7,0,0,0,Contamination
ORD-1129,CUST-0167,MAT-002,MC-035,PROD-032,UltraMulti,20,HASL,2/2/2023,2/14/2023,3/3/2023,2/14/2023,24,31,0,0,24,21.72,119.95,40.51,113.37,12,0,0,0,
ORD-1130,CUST-0222,MAT-001,MC-031,PROD-001,Meta SpA,4,ENIG,5/3/2023,5/27/2023,6/9/2023,5/27/2023,54,63,0,0,54,68.83,130.92,61.75,77.04,24,0,0,0,
ORD-1131,CUST-0190,MAT-001,MC-002,PROD-022,Power AS,12,HASL,9/14/2023,9/29/2023,10/15/2023,9/29/2023,54,65,11,0,54,13.36,111.09,26.4,114.9,15,0,0,0,Short circuit
ORD-1132,CUST-0332,MAT-001,MC-027,PROD-027,AlphaFabrication,16,HASL,11/8/2023,12/7/2023,12/4/2023,12/4/2023,33,38,1,0,33,23.35,72.29,39.51,109.1,29,0,0,0,Contamination
ORD-1133,CUST-0112,MAT-004,MC-021,PROD-016,HyperInterface,10,ENIG,2/17/2023,3/15/2023,3/24/2023,3/15/2023,38,45,2,0,38,126.66,95.36,53.85,62.01,26,0,0,0,Over-etch
ORD-1134,CUST-0085,MAT-004,MC-014,PROD-022,MetaLayer,12,HASL,7/19/2023,8/15/2023,8/25/2023,8/15/2023,31,38,1,0,31,79.8,84.91,34.43,54.71,27,0,0,0,Delamination
ORD-1135,CUST-0047,MAT-001,MC-027,PROD-008,PCBTechnologies,6,OSP,7/8/2023,8/1/2023,8/15/2023,8/1/2023,34,40,3,0,34,23.97,76.47,40.17,46.33,24,0,0,0,AOI defect
ORD-1136,CUST-0095,MAT-005,MC-033,PROD-027,Beta SpA,16,HASL,6/12/2023,7/1/2023,7/8/2023,7/1/2023,25,30,0,0,25,69.16,108.12,34.29,57.36,19,0,0,0,
ORD-1137,CUST-0178,MAT-003,MC-005,PROD-008,Solutions LLC,6,OSP,4/11/2023,4/21/2023,5/21/2023,4/21/2023,39,50,11,0,39,59.04,75.29,28.93,62.64,10,0,0,0,Contamination
ORD-1138,CUST-0030,MAT-003,MC-022,PROD-013,WaveAB,8,OSP,6/21/2023,7/1/2023,7/31/2023,7/1/2023,42,50,4,0,42,114.56,85.93,25.17,85.0,10,0,0,0,Drill offset
ORD-1139,CUST-0017,MAT-005,MC-004,PROD-045,Inno Industries,30,Hard Gold,4/5/2023,4/21/2023,5/4/2023,4/21/2023,21,24,1,0,21,30.8,118.23,42.79,92.37,16,0,0,0,Drill offset
ORD-1140,CUST-0072,MAT-004,MC-013,PROD-044,NexusCircuit,30,Immersion Gold,8/9/2023,9/8/2023,9/14/2023,9/8/2023,51,66,3,0,51,55.08,141.32,40.81,116.58,30,0,0,0,Short circuit
ORD-1141,CUST-0342,MAT-003,MC-003,PROD-016,PowerGmbH,10,ENIG,7/27/2023,8/7/2023,8/28/2023,8/30/2023,24,31,2,0,24,10.84,93.11,31.58,89.43,11,1,2,0,Drill offset
ORD-1142,CUST-0338,MAT-005,MC-016,PROD-036,Meta Corp,24,ENIG,8/20/2023,8/27/2023,9/14/2023,8/27/2023,50,62,11,0,50,102.82,83.05,24.7,95.83,7,0,0,0,Drill offset
ORD-1143,CUST-0147,MAT-003,MC-027,PROD-029,LayerAS,16,Immersion Gold,6/6/2023,7/2/2023,7/9/2023,7/2/2023,26,33,0,0,26,67.16,80.0,34.54,76.72,26,0,0,0,
ORD-1144,CUST-0283,MAT-002,MC-004,PROD-033,FabricationAG,20,OSP,4/23/2023,5/20/2023,5/19/2023,5/23/2023,34,40,0,0,34,28.17,99.44,34.45,96.23,27,1,4,0,
ORD-1145,CUST-0271,MAT-003,MC-029,PROD-023,Meta Control AG,12,OSP,2/28/2023,3/23/2023,3/26/2023,3/23/2023,47,58,5,0,47,52.87,131.56,60.61,62.43,23,0,0,0,AOI defect
ORD-1146,CUST-0300,MAT-005,MC-008,PROD-018,MultiLtd,10,OSP,7/22/2023,8/4/2023,8/20/2023,8/4/2023,22,25,0,0,22,65.1,85.55,44.01,85.34,13,0,0,0,
ORD-1147,CUST-0038,MAT-001,MC-012,PROD-022,Rigid Solutions,12,HASL,10/22/2023,11/20/2023,11/18/2023,11/16/2023,54,64,0,0,54,14.68,102.91,52.99,67.25,29,0,0,0,
ORD-1148,CUST-0144,MAT-002,MC-001,PROD-005,PCBHoldings,4,Hard Gold,9/20/2023,10/12/2023,10/22/2023,10/12/2023,45,58,3,0,45,45.04,114.01,32.25,46.86,22,0,0,0,Drill offset
ORD-1149,CUST-0325,MAT-005,MC-028,PROD-018,Net LLC,10,OSP,8/26/2023,9/22/2023,9/24/2023,9/22/2023,35,43,5,0,35,53.21,80.56,48.4,75.58,27,0,0,0,Contamination
ORD-1150,CUST-0014,MAT-002,MC-016,PROD-031,Industries Global,20,ENIG,9/4/2023,9/24/2023,10/2/2023,10/5/2023,28,32,1,0,28,30.04,112.54,30.66,109.1,20,1,3,0,Over-etch
ORD-1151,CUST-0143,MAT-001,MC-007,PROD-023,Superior AS,12,OSP,1/14/2023,2/8/2023,2/13/2023,2/8/2023,44,55,2,0,44,17.79,83.74,37.43,45.06,25,0,0,0,Short circuit
ORD-1152,CUST-0288,MAT-004,MC-031,PROD-007,QuantumFabrication,6,HASL,6/14/2023,7/14/2023,7/24/2023,7/14/2023,39,47,7,0,39,71.01,61.48,39.92,71.66,30,0,0,0,Short circuit
ORD-1153,CUST-0214,MAT-004,MC-002,PROD-021,Mega Board SA,12,ENIG,10/13/2023,11/8/2023,11/11/2023,11/8/2023,41,49,3,0,41,76.59,73.44,18.72,65.53,26,0,0,0,Contamination
ORD-1154,CUST-0333,MAT-002,MC-033,PROD-009,SemiIndustries,6,Immersion Gold,9/21/2023,10/10/2023,10/27/2023,10/10/2023,51,66,2,0,51,65.29,105.59,33.39,84.01,19,0,0,0,Delamination
ORD-1155,CUST-0126,MAT-003,MC-004,PROD-005,Signal Inc,4,Hard Gold,12/15/2023,1/12/2024,1/24/2024,1/12/2024,33,40,2,0,33,33.97,114.48,38.71,103.13,28,0,0,0,Drill offset
ORD-1156,CUST-0186,MAT-005,MC-017,PROD-007,Plus AG,6,HASL,2/20/2023,3/12/2023,3/18/2023,3/12/2023,50,61,5,0,50,125.5,120.46,50.45,113.15,20,0,0,0,Contamination
ORD-1157,CUST-0280,MAT-006,MC-001,PROD-035,Quantum SpA,20,Hard Gold,2/8/2023,3/8/2023,3/17/2023,3/8/2023,42,49,2,0,42,156.9,77.56,27.46,60.7,28,0,0,0,Contamination
ORD-1158,CUST-0349,MAT-002,MC-009,PROD-043,Flex GmbH,30,OSP,7/17/2023,8/7/2023,8/15/2023,8/7/2023,55,68,2,0,55,57.4,95.0,28.29,46.87,21,0,0,0,Drill offset
ORD-1159,CUST-0206,MAT-003,MC-016,PROD-012,NetLtd,8,HASL,10/24/2023,11/15/2023,11/29/2023,11/15/2023,29,34,2,0,29,63.88,80.48,27.89,43.57,22,0,0,0,Over-etch
ORD-1160,CUST-0054,MAT-001,MC-006,PROD-012,Sigma Ltd,8,HASL,9/1/2023,10/1/2023,10/3/2023,10/1/2023,41,51,0,0,41,27.32,90.86,36.76,103.82,30,0,0,0,
ORD-1161,CUST-0199,MAT-003,MC-009,PROD-028,QuantumTron,16,OSP,8/6/2023,8/27/2023,9/13/2023,8/27/2023,60,74,5,0,60,57.08,124.39,38.27,45.01,21,0,0,0,Short circuit
ORD-1162,CUST-0343,MAT-006,MC-032,PROD-020,ChipGroup,10,Hard Gold,2/28/2023,3/28/2023,4/9/2023,3/28/2023,54,63,2,0,54,135.28,106.87,35.05,67.83,28,0,0,0,Delamination
ORD-1163,CUST-0043,MAT-001,MC-013,PROD-029,SupremeLayer,16,Immersion Gold,10/20/2023,11/14/2023,11/16/2023,11/14/2023,31,39,1,0,31,11.71,75.51,28.2,95.47,25,0,0,0,Over-etch
ORD-1164,CUST-0159,MAT-002,MC-013,PROD-028,PhoenixRigid,16,OSP,7/14/2023,8/7/2023,8/13/2023,8/7/2023,58,67,1,0,58,39.33,85.09,25.64,89.55,24,0,0,0,Contamination
ORD-1165,CUST-0244,MAT-006,MC-005,PROD-038,Assembly Group,24,OSP,11/1/2023,11/28/2023,12/11/2023,11/28/2023,51,59,5,0,51,96.09,118.24,42.94,46.61,27,0,0,0,Over-etch
ORD-1166,CUST-0100,MAT-004,MC-012,PROD-017,Smart SA,10,HASL,1/25/2023,2/15/2023,3/6/2023,2/15/2023,34,40,2,0,34,71.78,82.93,46.75,119.27,21,0,0,0,Short circuit
ORD-1167,CUST-0117,MAT-001,MC-015,PROD-030,FabricationLLC,16,Hard Gold,7/25/2023,8/14/2023,8/22/2023,8/14/2023,22,27,0,0,22,13.47,126.85,48.88,67.89,20,0,0,0,
ORD-1168,CUST-0082,MAT-003,MC-032,PROD-012,Rapid Systems,8,HASL,10/15/2023,11/13/2023,11/20/2023,11/13/2023,27,34,7,0,27,23.33,66.46,24.78,56.56,29,0,0,0,Over-etch
ORD-1169,CUST-0180,MAT-005,MC-020,PROD-017,Hyper Fabrication AB,10,HASL,2/12/2023,2/28/2023,3/18/2023,2/28/2023,54,64,1,0,54,44.55,109.63,57.54,44.74,16,0,0,0,Contamination
ORD-1170,CUST-0117,MAT-001,MC-009,PROD-003,FabricationLLC,4,OSP,4/21/2023,5/5/2023,5/28/2023,5/5/2023,28,35,4,0,28,30.23,76.44,30.03,103.57,14,0,0,0,Delamination
ORD-1171,CUST-0063,MAT-004,MC-011,PROD-023,Wave Industries,12,OSP,9/13/2023,10/5/2023,10/18/2023,10/5/2023,52,65,5,0,52,142.05,99.1,51.19,68.66,22,0,0,0,Drill offset
ORD-1172,CUST-0282,MAT-002,MC-001,PROD-006,TronHoldings,6,ENIG,2/18/2023,3/7/2023,3/24/2023,3/7/2023,45,53,1,0,45,50.6,90.93,28.52,94.6,17,0,0,0,Delamination
ORD-1173,CUST-0186,MAT-006,MC-003,PROD-038,Plus AG,24,OSP,1/4/2023,1/16/2023,2/12/2023,1/16/2023,60,76,0,0,60,77.42,95.86,35.41,92.0,12,0,0,0,
ORD-1174,CUST-0008,MAT-003,MC-033,PROD-009,Pro LLC,6,Immersion Gold,3/9/2023,3/21/2023,4/4/2023,3/21/2023,25,31,1,0,25,58.5,110.6,37.91,47.3,12,0,0,0,Contamination
ORD-1175,CUST-0122,MAT-006,MC-028,PROD-034,SysTechnologies,20,Immersion Gold,2/7/2023,2/14/2023,3/4/2023,2/14/2023,50,58,2,0,50,189.44,80.75,63.07,45.67,7,0,0,0,Drill offset
ORD-1176,CUST-0045,MAT-005,MC-036,PROD-034,Delta Solutions,20,Immersion Gold,5/24/2023,6/12/2023,6/22/2023,6/12/2023,26,30,0,0,26,16.04,104.45,45.63,53.13,19,0,0,0,
ORD-1177,CUST-0014,MAT-002,MC-024,PROD-038,Industries Global,24,OSP,5/7/2023,5/20/2023,6/3/2023,5/20/2023,60,75,4,0,60,90.13,98.66,65.38,117.06,13,0,0,0,Drill offset
ORD-1178,CUST-0019,MAT-003,MC-022,PROD-005,Titan SpA,4,Hard Gold,5/5/2023,5/28/2023,6/8/2023,6/19/2023,35,41,7,6,35,59.06,136.79,27.71,63.64,23,1,11,1,Over-etch
ORD-1179,CUST-0152,MAT-001,MC-003,PROD-012,Fast AS,8,HASL,1/26/2023,2/4/2023,2/20/2023,2/4/2023,35,42,7,0,35,13.27,122.69,39.02,69.23,9,0,0,0,Over-etch
ORD-1180,CUST-0240,MAT-005,MC-031,PROD-011,Circuit AG,8,ENIG,8/25/2023,9/3/2023,9/19/2023,9/3/2023,50,64,0,0,50,165.68,121.51,68.52,62.92,9,0,0,0,
ORD-1181,CUST-0237,MAT-001,MC-007,PROD-029,Nexus LLC,16,Immersion Gold,9/25/2023,10/21/2023,10/24/2023,10/21/2023,46,55,3,0,46,14.15,143.03,55.27,52.43,26,0,0,0,Over-etch
ORD-1182,CUST-0178,MAT-006,MC-019,PROD-035,Solutions LLC,20,Hard Gold,5/19/2023,6/17/2023,6/26/2023,6/17/2023,60,75,4,0,60,45.42,68.57,36.72,76.27,29,0,0,0,Delamination
ORD-1183,CUST-0047,MAT-001,MC-029,PROD-035,PCBTechnologies,20,Hard Gold,8/10/2023,9/1/2023,9/15/2023,9/1/2023,31,36,2,0,31,12.76,79.34,35.5,61.5,22,0,0,0,Short circuit
ORD-1184,CUST-0342,MAT-004,MC-025,PROD-033,PowerGmbH,20,OSP,11/25/2023,12/24/2023,12/22/2023,12/20/2023,21,25,1,0,21,12.92,106.92,70.45,52.58,29,0,0,0,Delamination
ORD-1185,CUST-0041,MAT-002,MC-019,PROD-030,DigitalMulti,16,Hard Gold,9/19/2023,9/26/2023,10/21/2023,10/24/2023,27,31,0,0,27,22.07,84.59,38.88,108.6,7,1,3,0,
ORD-1186,CUST-0069,MAT-006,MC-026,PROD-021,Fabrication Solutions,12,ENIG,7/23/2023,8/13/2023,8/20/2023,8/26/2023,46,54,12,7,46,51.46,175.01,28.09,116.33,21,1,6,1,Delamination
ORD-1187,CUST-0029,MAT-002,MC-005,PROD-012,Pro Assembly GmbH,8,HASL,2/15/2023,3/8/2023,3/12/2023,3/8/2023,38,48,0,0,38,45.68,87.46,30.43,77.11,21,0,0,0,
ORD-1188,CUST-0127,MAT-001,MC-036,PROD-033,Super Global,20,OSP,7/16/2023,7/23/2023,8/23/2023,8/28/2023,32,40,3,0,32,22.11,133.22,53.7,116.08,7,1,5,0,Short circuit
ORD-1189,CUST-0131,MAT-005,MC-027,PROD-022,Gamma AS,12,HASL,1/22/2023,2/14/2023,2/23/2023,2/14/2023,44,56,0,0,44,151.7,68.4,36.57,43.51,23,0,0,0,
ORD-1190,CUST-0169,MAT-001,MC-021,PROD-037,Hyper SpA,24,HASL,4/28/2023,5/7/2023,5/26/2023,5/7/2023,53,64,2,0,53,16.17,98.98,55.5,117.14,9,0,0,0,Contamination
ORD-1191,CUST-0036,MAT-003,MC-001,PROD-033,ProTron,20,OSP,4/9/2023,4/26/2023,5/18/2023,4/26/2023,40,51,4,0,40,120.05,79.72,21.81,48.72,17,0,0,0,Delamination
ORD-1192,CUST-0199,MAT-004,MC-031,PROD-022,QuantumTron,12,HASL,2/15/2023,3/8/2023,3/21/2023,3/8/2023,49,58,9,0,49,34.99,109.16,63.56,96.38,21,0,0,0,Short circuit
ORD-1193,CUST-0101,MAT-006,MC-006,PROD-045,ModuleInc,30,Hard Gold,8/7/2023,8/30/2023,9/2/2023,8/30/2023,40,46,4,0,40,128.13,86.86,30.25,108.37,23,0,0,0,Drill offset
ORD-1194,CUST-0115,MAT-001,MC-034,PROD-027,InterfaceSystems,16,HASL,7/18/2023,8/5/2023,8/16/2023,8/27/2023,35,40,8,4,35,43.21,119.94,55.99,91.57,18,1,11,1,AOI defect
ORD-1195,CUST-0349,MAT-005,MC-002,PROD-020,Flex GmbH,10,Hard Gold,7/9/2023,7/30/2023,8/6/2023,8/12/2023,24,27,6,5,24,71.18,100.26,16.71,74.65,21,1,6,1,Drill offset
ORD-1196,CUST-0140,MAT-003,MC-006,PROD-041,Plus Control Corp,30,ENIG,9/16/2023,9/28/2023,10/19/2023,9/28/2023,21,25,0,0,21,10.11,95.79,41.73,63.61,12,0,0,0,
ORD-1197,CUST-0022,MAT-004,MC-035,PROD-023,Swift Component LLC,12,OSP,6/18/2023,7/1/2023,7/20/2023,7/1/2023,50,57,0,0,50,160.96,109.66,38.17,83.56,13,0,0,0,
ORD-1198,CUST-0208,MAT-005,MC-015,PROD-034,Omega Layer LLC,20,Immersion Gold,6/19/2023,7/15/2023,7/21/2023,7/28/2023,52,62,0,0,52,139.03,79.21,25.88,82.35,26,1,7,0,
ORD-1199,CUST-0313,MAT-006,MC-005,PROD-039,Rigid Systems,24,Immersion Gold,9/8/2023,10/8/2023,10/4/2023,10/3/2023,30,34,0,0,30,70.94,123.24,46.28,114.82,30,0,0,0,
ORD-1200,CUST-0047,MAT-003,MC-015,PROD-044,PCBTechnologies,30,Immersion Gold,12/6/2023,12/31/2023,12/31/2023,12/29/2023,31,36,2,0,31,85.05,102.92,38.23,55.06,25,0,0,0,Delamination
ORD-1201,CUST-0178,MAT-003,MC-036,PROD-021,Solutions LLC,12,ENIG,12/16/2023,12/30/2023,1/17/2024,1/21/2024,54,64,0,0,54,21.21,111.68,55.98,50.44,14,1,4,0,
ORD-1202,CUST-0142,MAT-006,MC-016,PROD-034,DataHoldings,20,Immersion Gold,9/26/2023,10/31/2023,10/23/2023,11/8/2023,40,46,9,4,40,112.93,143.27,31.91,66.92,35,1,16,1,Short circuit
ORD-1203,CUST-0027,MAT-001,MC-014,PROD-044,Global LLC,30,Immersion Gold,5/6/2023,6/4/2023,6/11/2023,6/4/2023,47,59,3,0,47,34.7,104.36,42.4,54.22,29,0,0,0,Short circuit
ORD-1204,CUST-0069,MAT-001,MC-017,PROD-009,Fabrication Solutions,6,Immersion Gold,1/23/2023,2/4/2023,2/27/2023,2/4/2023,56,67,6,0,56,58.75,71.13,30.74,66.49,12,0,0,0,AOI defect
ORD-1205,CUST-0205,MAT-006,MC-010,PROD-001,HyperCircuit,4,ENIG,2/12/2023,3/13/2023,3/19/2023,3/13/2023,40,47,0,0,40,48.87,103.89,39.52,102.96,29,0,0,0,
ORD-1206,CUST-0126,MAT-003,MC-020,PROD-021,Signal Inc,12,ENIG,9/2/2023,9/22/2023,10/12/2023,9/22/2023,44,53,0,0,44,79.56,70.57,36.21,109.12,20,0,0,0,
ORD-1207,CUST-0273,MAT-005,MC-027,PROD-030,Flex Solutions,16,Hard Gold,8/22/2023,9/19/2023,9/19/2023,9/26/2023,34,39,8,4,34,46.49,140.83,60.43,46.0,28,1,7,1,Delamination
ORD-1208,CUST-0164,MAT-001,MC-028,PROD-033,GammaSignal,20,OSP,12/3/2023,12/23/2023,1/2/2024,12/23/2023,41,50,2,0,41,17.18,64.22,48.83,55.2,20,0,0,0,AOI defect
ORD-1209,CUST-0011,MAT-004,MC-017,PROD-013,Gamma Industries,8,OSP,9/24/2023,10/13/2023,11/3/2023,10/13/2023,54,64,1,0,54,24.92,77.55,30.28,90.01,19,0,0,0,AOI defect
ORD-1210,CUST-0227,MAT-003,MC-003,PROD-003,Flex Holdings,4,OSP,6/4/2023,6/14/2023,7/8/2023,6/14/2023,21,24,2,0,21,33.1,92.88,34.83,83.53,10,0,0,0,Drill offset
ORD-1211,CUST-0106,MAT-002,MC-019,PROD-036,CircuitSystems,24,ENIG,4/13/2023,5/5/2023,5/12/2023,5/20/2023,43,50,8,3,43,15.88,114.2,45.43,117.66,22,1,8,1,Delamination
ORD-1212,CUST-0257,MAT-006,MC-015,PROD-022,BoardSystems,12,HASL,7/18/2023,8/15/2023,8/27/2023,8/15/2023,23,29,1,0,23,52.26,78.72,26.38,97.14,28,0,0,0,Over-etch
ORD-1213,CUST-0328,MAT-002,MC-036,PROD-010,Quantum LLC,6,Hard Gold,7/17/2023,8/7/2023,8/16/2023,8/7/2023,56,70,0,0,56,104.52,102.45,52.79,73.87,21,0,0,0,
ORD-1214,CUST-0129,MAT-004,MC-010,PROD-029,OmegaInterface,16,Immersion Gold,12/14/2023,12/31/2023,1/10/2024,1/15/2024,32,41,3,0,32,55.82,79.3,30.95,76.65,17,1,5,0,Delamination
ORD-1215,CUST-0232,MAT-001,MC-020,PROD-027,SwiftIndustries,16,HASL,11/26/2023,12/7/2023,12/25/2023,12/7/2023,59,73,0,0,59,87.02,87.7,51.38,62.89,11,0,0,0,
ORD-1216,CUST-0063,MAT-004,MC-028,PROD-021,Wave Industries,12,ENIG,7/12/2023,7/20/2023,8/11/2023,7/20/2023,46,54,2,0,46,102.98,104.94,74.53,71.66,8,0,0,0,Drill offset
ORD-1217,CUST-0033,MAT-005,MC-010,PROD-042,Circuit Group,30,HASL,11/23/2023,11/30/2023,12/28/2023,11/30/2023,35,40,1,0,35,44.71,132.73,43.01,94.79,7,0,0,0,Delamination
ORD-1218,CUST-0161,MAT-001,MC-015,PROD-036,Tech Systems,24,ENIG,12/8/2023,12/23/2023,1/15/2024,12/23/2023,28,33,2,0,28,12.46,86.38,29.62,99.28,15,0,0,0,Delamination
ORD-1219,CUST-0241,MAT-002,MC-021,PROD-026,Semi Inc,16,ENIG,9/28/2023,10/14/2023,11/4/2023,10/14/2023,43,54,0,0,43,23.46,109.16,66.38,44.61,16,0,0,0,
ORD-1220,CUST-0073,MAT-001,MC-028,PROD-039,Solutions Ltd,24,Immersion Gold,1/2/2023,1/21/2023,1/30/2023,1/21/2023,43,53,4,0,43,30.82,92.02,70.68,109.64,19,0,0,0,Over-etch
ORD-1221,CUST-0339,MAT-001,MC-011,PROD-022,ApexChip,12,HASL,7/12/2023,7/21/2023,8/15/2023,8/16/2023,42,49,3,0,42,17.15,116.76,55.19,108.57,9,1,1,0,Contamination
ORD-1222,CUST-0115,MAT-004,MC-031,PROD-041,InterfaceSystems,30,ENIG,8/22/2023,9/19/2023,9/16/2023,9/15/2023,33,39,0,0,33,77.18,86.75,56.3,60.19,28,0,0,0,
ORD-1223,CUST-0078,MAT-005,MC-016,PROD-009,Advanced International,6,Immersion Gold,10/10/2023,10/23/2023,11/18/2023,10/23/2023,37,44,1,0,37,78.13,75.54,19.34,117.32,13,0,0,0,Delamination
ORD-1224,CUST-0287,MAT-006,MC-020,PROD-030,Assembly Systems,16,Hard Gold,10/18/2023,10/27/2023,11/22/2023,10/27/2023,58,71,0,0,58,206.17,86.93,41.47,111.39,9,0,0,0,
ORD-1225,CUST-0055,MAT-003,MC-029,PROD-024,TechLtd,12,Immersion Gold,5/5/2023,5/24/2023,6/9/2023,5/24/2023,53,67,5,0,53,116.3,118.75,62.92,73.49,19,0,0,0,Over-etch
ORD-1226,CUST-0125,MAT-005,MC-004,PROD-036,Fabrication AB,24,ENIG,6/2/2023,7/1/2023,7/4/2023,7/1/2023,57,71,1,0,57,181.06,108.09,39.02,107.63,29,0,0,0,Contamination
ORD-1227,CUST-0328,MAT-006,MC-035,PROD-019,Quantum LLC,10,Immersion Gold,10/18/2023,11/11/2023,11/17/2023,11/11/2023,31,37,2,0,31,85.53,71.73,26.18,109.71,24,0,0,0,Contamination
ORD-1228,CUST-0350,MAT-002,MC-014,PROD-037,Net Industries,24,HASL,6/11/2023,6/19/2023,7/8/2023,6/19/2023,43,51,4,0,43,44.25,115.81,45.66,63.87,8,0,0,0,Drill offset
ORD-1229,CUST-0121,MAT-004,MC-025,PROD-011,Data Global,8,ENIG,1/28/2023,2/20/2023,2/27/2023,3/6/2023,29,33,5,5,29,52.28,122.37,61.8,90.76,23,1,7,1,Over-etch
ORD-1230,CUST-0324,MAT-003,MC-020,PROD-017,Plus Tron International,10,HASL,1/9/2023,1/18/2023,2/7/2023,1/18/2023,33,41,8,0,33,49.01,121.95,64.62,43.02,9,0,0,0,Drill offset
ORD-1231,CUST-0046,MAT-001,MC-021,PROD-038,QuantumLogic,24,OSP,4/12/2023,5/10/2023,5/7/2023,5/6/2023,20,25,1,0,20,10.5,113.66,66.45,48.22,28,0,0,0,AOI defect
ORD-1232,CUST-0322,MAT-006,MC-004,PROD-013,Prime Board SpA,8,OSP,7/10/2023,8/17/2023,8/17/2023,8/26/2023,30,34,7,8,30,48.29,152.13,44.38,55.07,38,1,9,1,Drill offset
ORD-1233,CUST-0133,MAT-005,MC-035,PROD-003,VertexComponent,4,OSP,12/26/2023,1/29/2024,1/23/2024,2/8/2024,45,51,12,7,45,106.09,144.16,38.39,91.23,34,1,16,1,Short circuit
ORD-1234,CUST-0098,MAT-005,MC-009,PROD-018,Prime Tron SpA,10,OSP,9/20/2023,9/28/2023,10/18/2023,9/28/2023,23,28,3,0,23,18.68,86.11,27.36,56.44,8,0,0,0,AOI defect
ORD-1235,CUST-0282,MAT-006,MC-022,PROD-001,TronHoldings,4,ENIG,8/1/2023,8/27/2023,8/30/2023,8/27/2023,39,47,8,0,39,89.45,96.96,29.7,102.78,26,0,0,0,Over-etch
ORD-1236,CUST-0225,MAT-001,MC-022,PROD-042,Digital Ltd,30,HASL,7/20/2023,8/18/2023,8/27/2023,8/18/2023,32,40,3,0,32,31.03,130.77,35.07,78.45,29,0,0,0,Delamination
ORD-1237,CUST-0336,MAT-006,MC-024,PROD-030,Mega International,16,Hard Gold,4/1/2023,4/10/2023,4/28/2023,4/10/2023,25,32,2,0,25,96.89,104.57,67.63,118.18,9,0,0,0,Short circuit
ORD-1238,CUST-0310,MAT-004,MC-033,PROD-015,PrecisionChip,8,Hard Gold,4/2/2023,4/30/2023,5/7/2023,4/30/2023,26,33,2,0,26,20.28,96.64,37.98,108.16,28,0,0,0,Delamination
ORD-1239,CUST-0212,MAT-005,MC-028,PROD-039,SuperiorMulti,24,Immersion Gold,8/6/2023,8/15/2023,9/11/2023,8/15/2023,41,49,2,0,41,31.54,89.04,62.09,106.86,9,0,0,0,Contamination
ORD-1240,CUST-0071,MAT-001,MC-020,PROD-028,QuantumManufacturing,16,OSP,8/16/2023,9/14/2023,9/11/2023,9/10/2023,46,57,0,0,46,16.22,122.58,62.84,85.52,29,0,0,0,
ORD-1241,CUST-0266,MAT-003,MC-009,PROD-012,Superior Corp,8,HASL,6/20/2023,7/1/2023,7/30/2023,7/1/2023,44,55,4,0,44,122.86,79.71,31.46,92.4,11,0,0,0,Contamination
